id,version,description,title,timezone,details,duration,updated_at,points,steps,created_at,calories,distance_miles,duration_millis,account_id,occurred_at,workout_entry_id,google_place_id,photo_url,activity_count,apple_device_name,apple_source_name,apple_workout_uuid,activity_type,activity_metric_amount,activity_type_id
313080440,v2,,Cycling,America/Bahia,,44,2025-08-13T22:55:33.779230Z,1.1016783333333333,,2025-08-13T22:54:53.272123Z,130,,2644028,1644752,2025-08-13T22:10:34.000000Z,139721288,,https://cdn.gymrats.app/468c8e31-c9b1-4db8-b0c3-9c4c7b9e43f7.jpg,1,,,,,,
313093742,v2,Tríceps on,28/60,America/Bahia,,70,2025-08-13T23:01:20.596720Z,1.75,,2025-08-13T23:01:20.596720Z,,,4200000,4626581,2025-08-13T23:00:00.000000Z,139727193,,https://cdn.gymrats.app/d6523844-b41e-484e-8ebf-96ad782b75a4.jpg,1,,,,,,
313097046,v2,,Exercise bike,,,51,2025-08-13T23:02:50.779399Z,1.27875,,2025-08-13T23:02:50.779399Z,415,,3069000,3432244,2025-08-13T22:02:15.032000Z,139728660,,https://firebasestorage.googleapis.com/v0/b/gymrats-1549569453212.appspot.com/o/stairs.png?alt=media&token=563681fd-36bc-48c7-9e3f-880dbc6c469d,1,,,,,,
313230554,v2,,Dia 28,America/Sao_Paulo,,40,2025-08-14T00:09:52.137918Z,1.0145833333333334,,2025-08-14T00:09:52.137918Z,322,"""7.456454306848007""",2435000,4630016,2025-08-14T00:08:55.401758Z,139787722,,https://cdn.gymrats.app/a0d1ae86-d967-4614-a644-22e1863b101c.jpg,1,,,,,,
313233790,v2,,Quarta!,America/Bahia,,187,2025-08-14T00:11:28.546496Z,4.675,,2025-08-14T00:11:28.546496Z,,,11220000,698095,2025-08-14T00:10:00.000000Z,139789140,,https://cdn.gymrats.app/e3ad15d6-aa1f-41ed-b5ec-b15f8dcd8201.jpg,2,,,,,,
313269779,v2,Quero saber como gostar de academia.,Faltam 08 ainda,America/Sao_Paulo,,40,2025-08-22T20:38:58.946493Z,1.0,,2025-08-14T00:31:05.663530Z,,,2400000,4818388,2025-08-14T00:28:00.000000Z,139805036,,https://cdn.gymrats.app/ce8029d6-29ea-4ce1-a2a6-325c02cad854.jpg,0,,,,,,a754f3f0-40c3-4042-acac-d3dbbb3eb241
313304165,v2,,🚶‍♀️,America/Bahia,,44,2025-08-14T00:51:49.834755Z,1.1,,2025-08-14T00:51:49.834755Z,,,2640000,4624187,2025-08-14T00:51:00.000000Z,139820313,,https://cdn.gymrats.app/818e9047-b718-4181-ab78-1337a7b9e9ec.jpg,1,,,,,,
313344917,v2,,🏃🏻‍♀️✅,America/Sao_Paulo,,110,2025-08-14T01:19:34.137763Z,2.75,,2025-08-14T01:19:34.137763Z,,,6600000,4562980,2025-08-13T23:11:00.000000Z,139838428,,https://cdn.gymrats.app/8217feaa-ad07-4c0e-9d13-a938350c88a2.jpg,1,,,,,,
313353892,v2,,✅,America/Bahia,,45,2025-08-14T01:26:45.434384Z,1.125,,2025-08-14T01:26:45.434384Z,,,2700000,3608743,2025-08-14T00:20:00.000000Z,139842406,,https://cdn.gymrats.app/f28f43dd-7d88-4c30-b0b3-dc4d58e28c66.jpg,1,,,,,,
313367866,v2,,Corrida na orla,,,111,2025-08-14T01:38:40.294061Z,2.78125,,2025-08-14T01:38:40.294061Z,998,"""8.14577119621411""",6675000,4637293,2025-08-13T23:11:44.043000Z,139848594,,https://cdn.gymrats.app/f0ed61ec-1d16-4e0d-90e7-a96f4b239848.jpg,1,,,,,,
313390354,v2,,13/08 ✅️,America/Sao_Paulo,,43,2025-08-14T02:00:45.470984Z,1.085,,2025-08-14T02:00:45.470984Z,315,,2604000,4640490,2025-08-14T01:16:00.000000Z,139858617,,https://cdn.gymrats.app/0a258b43-2159-481e-ac3b-91bf618dbe3e.jpg,1,,,,,,
313409733,v2,,+1,America/Bahia,,50,2025-08-14T02:25:44.297722Z,1.2666666666666666,,2025-08-14T02:25:44.297722Z,,,3040000,4629843,2025-08-14T02:25:00.000000Z,139867200,,https://cdn.gymrats.app/e092abd9-0c2a-4ff6-ad5e-809e640285ae.jpg,1,,,,,,
313413824,v2,,Dia 22,America/Bahia,,53,2025-08-14T02:34:09.152787Z,1.3393904166666668,,2025-08-14T02:32:15.614125Z,399,"""2.8116""",3214537,1641124,2025-08-13T21:42:15.000000Z,139869019,,https://cdn.gymrats.app/12b7c730-3fcd-4bd6-8f83-e09143dd1734.jpg,1,,,,,,
313448312,v2,,Other,America/Bahia,,44,2025-08-15T09:14:25.603663Z,1.1220833333333333,,2025-08-14T08:09:58.980281Z,261,,2693000,512030,2025-08-13T09:32:20.000000Z,139884349,,https://cdn.gymrats.app/f316ff12-556e-4fcc-8e07-f4292dec3594.jpg,1,,,,,,
313464452,v2,,Quem quer da um jeito,America/Bahia,,42,2025-08-14T09:12:39.603398Z,1.07464875,,2025-08-14T09:12:39.603398Z,315,"""0.6235""",2579157,4629792,2025-08-14T08:26:56.000000Z,139891658,,https://cdn.gymrats.app/4e217721-08f5-4ff2-821a-e695f55003db.jpg,2,,,,,,
313468319,v2,,🥵🤯💪🏽,America/Bahia,,84,2025-08-14T09:20:48.972144Z,2.1,,2025-08-14T09:20:48.972144Z,,,5040000,900220,2025-08-14T09:20:00.000000Z,139893406,,https://cdn.gymrats.app/5bd8bdb4-3218-4133-a327-eebfcfca3ec5.jpg,1,,,,,,
313494824,v2,,🪜 ,America/Bahia,"{""id"":729051,""updated_at"":""2025-08-14T10:00:20"",""created_at"":""2025-08-14T10:00:20"",""workout_id"":313494824,""location_latitude"":""-12.971536869701255"",""location_longitude"":""-38.43937285092912""}",,2025-08-14T10:00:20.925725Z,,,2025-08-14T10:00:20.925725Z,,,,4441412,2025-08-14T09:15:00.000000Z,139905298,,https://cdn.gymrats.app/6f87e778-424a-4b24-8bbb-23eff3170680.jpg,1,,,,,,
313634607,v2,,Rodagem ,America/Bahia,,60,2025-08-14T12:34:46.248340Z,1.5095833333333333,9246,2025-08-14T12:34:46.248340Z,837,"""5.542365071822921""",3623000,193425,2025-08-14T08:26:25.000000Z,139967436,,https://cdn.gymrats.app/192ee7ec-2c53-425c-8fe0-5e6c94da80cd.jpg,1,,,,,,
313664964,v2,,NDDI: Dia 60 chega logo. ,America/Bahia,,49,2025-08-14T13:16:51.892448Z,1.225,,2025-08-14T13:16:51.892448Z,,,2940000,4626632,2025-08-14T11:45:00.000000Z,139981006,,https://cdn.gymrats.app/ab97bb99-6c80-4dd3-a6b2-567eb621060e.jpg,1,,,,,,
313811078,v2,,Na base da fé ,America/Bahia,,41,2025-08-14T16:39:05.176169Z,1.02511125,,2025-08-14T16:39:05.176169Z,114,,2460267,288715,2025-08-14T09:16:36.000000Z,140046054,,https://firebasestorage.googleapis.com/v0/b/gymrats-1549569453212.appspot.com/o/fst.png?alt=media&token=55dd8146-cb7e-4729-a577-e4b8a315c91d,1,,,,,,
314016037,v2,,✅️😵‍💫,America/Sao_Paulo,,51,2025-08-14T21:16:08.075847Z,1.275,,2025-08-14T21:16:08.075847Z,,,3060000,370237,2025-08-14T21:15:09.357970Z,140137412,,https://cdn.gymrats.app/0d920475-14e2-428f-8de2-f8eef7fa6be5.jpg,1,,,,,,
314078955,v2,,Pilates,America/Sao_Paulo,,58,2025-08-14T22:01:25.558407Z,1.45,,2025-08-14T22:01:25.558407Z,,,3480000,4633060,2025-08-14T21:59:27.989538Z,140165428,,https://cdn.gymrats.app/59bfe53d-a0f4-4fa7-86b2-b32f02917a6f.jpg,2,,,,,,
314090626,v2,Perna!!!,29/60,America/Bahia,,60,2025-08-14T22:08:29.660574Z,1.5,,2025-08-14T22:08:29.660574Z,,,3600000,4626581,2025-08-14T22:08:00.000000Z,140170653,,https://cdn.gymrats.app/56707150-ed22-4d62-af6f-a66e6400fee3.jpg,1,,,,,,
314134640,v2,,29/60 💪🏻,America/Sao_Paulo,,42,2025-08-14T22:35:35.701530Z,1.05,,2025-08-14T22:35:35.701530Z,,,2520000,4562980,2025-08-14T21:50:00.000000Z,140190203,,https://cdn.gymrats.app/bd850bc7-67fb-4d1e-a213-09411482e991.jpg,1,,,,,,
314149740,v2,,Quadriceps + posteriores 🏋🏻‍♀️,America/Bahia,,58,2025-08-14T22:46:06.529459Z,1.4531795833333334,,2025-08-14T22:44:48.757714Z,318,,3487631,1644752,2025-08-14T21:45:47.000000Z,140196929,,https://cdn.gymrats.app/3f83ac28-5a33-4ad0-95c4-b488e97eb8fe.jpg,1,,,,,,
314190904,v2,,Fui,America/Bahia,,60,2025-08-14T23:07:50.009727Z,1.5,,2025-08-14T23:07:50.009727Z,,,3600000,2435077,2025-08-14T22:07:00.000000Z,140215198,,https://cdn.gymrats.app/966d9724-d94d-443d-a142-0512b0aaddac.jpg,1,,,,,,
314215797,v2,,Cardio,,,42,2025-08-14T23:24:38.205265Z,1.0525,,2025-08-14T23:21:39.490811Z,332,,2526000,4626331,2025-08-14T22:27:58.000000Z,140226226,,https://cdn.gymrats.app/e7ec9c13-31a0-4c99-a945-4f058fb0c537.jpg,1,,,,,,
314219902,v2,,✅,America/Bahia,,45,2025-08-14T23:23:58.635861Z,1.125,,2025-08-14T23:23:58.635861Z,,,2700000,3608743,2025-08-14T22:19:00.000000Z,140228043,,https://cdn.gymrats.app/9e0e7aeb-a7da-4bb2-8838-bd1c940783d1.jpg,1,,,,,,
314228626,v2,,Musculação academia,America/Bahia,,90,2025-08-14T23:28:59.061323Z,2.25,,2025-08-14T23:28:59.061323Z,,,5400000,4637293,2025-08-14T23:28:23.251568Z,140231890,,https://cdn.gymrats.app/7c7d1431-d639-45fc-a769-5ca1a2f25f78.jpg,1,,,,,,
314258036,v2,,Dia 29,America/Sao_Paulo,,47,2025-08-14T23:46:04.502925Z,1.1858333333333333,,2025-08-14T23:46:04.502925Z,338,"""8.07782549908534""",2846000,4630016,2025-08-14T23:45:19.528833Z,140244917,,https://cdn.gymrats.app/0c1190a1-f4cf-4a8d-90c8-225a9aced97c.jpg,1,,,,,,
314370310,v2,,Na força da disciplina 🚶‍♀️,America/Bahia,,40,2025-08-15T00:56:28.484025Z,1.00125,,2025-08-15T00:56:28.484025Z,,,2403000,4624187,2025-08-15T00:55:00.000000Z,140294640,,https://cdn.gymrats.app/630bcac8-a3be-47de-9d56-e5bc11a8f342.jpg,1,,,,,,
314371773,v2,,+1,America/Bahia,,77,2025-08-15T00:57:29.536823Z,1.925,,2025-08-15T00:57:29.536823Z,,,4620000,698095,2025-08-15T00:57:00.000000Z,140295288,,https://cdn.gymrats.app/2bae4b88-e6f0-41b9-82c6-59b0c1d1546c.jpg,1,,,,,,
314447756,v2,,✅,America/Bahia,,53,2025-08-15T02:09:59.930593Z,1.325,,2025-08-15T02:09:59.930593Z,,,3180000,4629843,2025-08-15T02:09:00.000000Z,140329090,,https://cdn.gymrats.app/92977bb8-67b8-4c07-a8dc-827b3471e6d9.jpg,1,,,,,,
314457333,v2,,14/08 ✅️,America/Sao_Paulo,,42,2025-08-15T02:24:08.163160Z,1.0574999999999999,,2025-08-15T02:24:08.163160Z,206,,2538000,4640490,2025-08-15T01:40:00.000000Z,140333379,,https://cdn.gymrats.app/e5989485-65c2-4d2b-98a5-3be65a4e9e04.jpg,1,,,,,,
314477865,v2,,Dia 23,America/Bahia,,78,2025-08-15T03:11:04.076689Z,,,2025-08-15T03:10:17.679862Z,,"""3.7641""",4697000,1641124,2025-08-14T21:14:24.000000Z,140342520,,https://cdn.gymrats.app/6c68f115-dcd9-4666-85db-a677b4edd17e.jpg,1,,,,,,
314505801,v2,,Other,America/Bahia,,49,2025-08-15T09:13:39.514528Z,1.2295833333333333,,2025-08-15T09:10:15.563218Z,289,,2951000,512030,2025-08-14T09:34:32.000000Z,140355106,,https://cdn.gymrats.app/04fdd199-67bf-4de2-bc87-2097fbe1186d.jpg,1,,,,,,
314532137,v2,,Metade da meta concluída ,America/Sao_Paulo,,41,2025-08-15T10:03:11.275195Z,1.0458333333333334,,2025-08-15T10:03:11.275195Z,344,"""8.07782549908534""",2510000,4630016,2025-08-15T10:01:39.700074Z,140366952,,https://cdn.gymrats.app/636e28ba-61e9-458a-bb67-4abd1f259040.jpg,1,,,,,,
314537823,v2,Sem treino fofo… ,50% 🚀 ,America/Bahia,,70,2025-08-15T10:10:33.402926Z,1.75,,2025-08-15T10:10:33.402926Z,,,4200000,900220,2025-08-15T10:10:00.000000Z,140369473,,https://cdn.gymrats.app/31b0d664-c6fd-46b6-8997-ff510f4dfd90.jpg,1,,,,,,
314559351,v2,,Será?,America/Sao_Paulo,,40,2025-08-22T20:39:22.995138Z,1.0,,2025-08-15T10:40:33.462310Z,,,2400000,4818388,2025-08-15T10:41:00.000000Z,140379102,,https://cdn.gymrats.app/da01ca77-ddfa-47cb-9574-fb85bfec887d.jpg,0,,,,,,a754f3f0-40c3-4042-acac-d3dbbb3eb241
314571431,v2,,Sem falhar!!!,America/Bahia,,64,2025-08-15T10:56:24.348062Z,1.6118991666666667,,2025-08-15T10:56:24.348062Z,484,"""1.1769""",3868558,4629792,2025-08-15T08:49:09.000000Z,140384464,,https://firebasestorage.googleapis.com/v0/b/gymrats-1549569453212.appspot.com/o/walking.png?alt=media&token=50349de6-a530-4221-a517-f82df5da424a,3,,,,,,
314632320,v2,,Other,America/Bahia,,41,2025-08-15T12:08:49.684979Z,1.04875,,2025-08-15T12:08:49.684979Z,214,,2517000,512030,2025-08-15T09:28:27.000000Z,140411450,,https://firebasestorage.googleapis.com/v0/b/gymrats-1549569453212.appspot.com/o/other.png?alt=media&token=75b4cbf1-6eff-41fa-b86b-7ac8044b381f,1,,,,,,
314663258,v2,,Costa,America/Bahia,,51,2025-08-15T12:50:09.576160Z,1.2929166666666667,339,2025-08-15T12:50:09.576160Z,338,,3103000,193425,2025-08-15T09:14:56.000000Z,140425187,,https://cdn.gymrats.app/041ac84d-462e-48f6-8878-d29c5eade577.jpg,1,,,,,,
314701324,v2,,Cross Training,America/Bahia,,50,2025-08-15T13:41:43.389462Z,1.2517208333333332,,2025-08-15T13:41:43.389462Z,517,"""1.2739""",3004130,4638912,2025-08-15T08:15:51.000000Z,140442162,,https://firebasestorage.googleapis.com/v0/b/gymrats-1549569453212.appspot.com/o/fst.png?alt=media&token=55dd8146-cb7e-4729-a577-e4b8a315c91d,1,,,,,,
314711360,v2,,NDDI: 50% já concluído 💪,America/Bahia,,58,2025-08-15T13:56:05.222240Z,1.45,,2025-08-15T13:56:05.222240Z,,,3480000,4626632,2025-08-15T11:39:00.000000Z,140446626,,https://cdn.gymrats.app/3f6376d2-9a0c-4b43-8fb2-1a70af87ff7f.jpg,1,,,,,,
314769114,v2,,Treino dobrado ✅️,America/Sao_Paulo,,62,2025-08-15T15:11:53.250150Z,1.55,,2025-08-15T15:11:53.250150Z,,,3720000,370237,2025-08-15T15:10:33.815809Z,140472175,,https://cdn.gymrats.app/043ad25a-068b-4495-8b8e-3d98b83f7339.jpg,1,,,,,,
315163585,v2,,✅,America/Recife,,46,2025-08-15T23:02:39.007749Z,1.1658333333333333,5195,2025-08-15T23:02:39.007749Z,197,"""2.6097590073968027""",2798000,4634966,2025-08-15T23:01:00.000000Z,140647250,,https://cdn.gymrats.app/47d360b7-c95f-459c-9297-60a15e0890bf.jpg,1,,,,,,
315174491,v2,,#Foco total 💪🏻😼,America/Sao_Paulo,,55,2025-08-15T23:11:14.276283Z,1.375,,2025-08-15T23:11:14.276283Z,,,3300000,4562980,2025-08-15T22:13:00.000000Z,140652056,,https://cdn.gymrats.app/4c5c5f49-c803-4e24-a03a-cd821b88ad4c.jpg,1,,,,,,
315206787,v2,,Salvador Corrida,,,44,2025-08-15T23:42:55.913498Z,1.1091666666666666,6628,2025-08-15T23:38:18.053769Z,437,"""3.5899782768631194""",2662000,4626331,2025-08-15T22:53:06.000000Z,140666377,,https://cdn.gymrats.app/66d7b36e-ca05-45cc-b832-bcbd5efff4a1.jpg,1,,,,,,
315215422,v2,,Cross Training,America/Bahia,,46,2025-08-15T23:45:41.051358Z,1.1503299999999999,,2025-08-15T23:45:41.051358Z,326,"""1.5739""",2760792,1177597,2025-08-13T22:41:47.000000Z,140670197,,https://firebasestorage.googleapis.com/v0/b/gymrats-1549569453212.appspot.com/o/fst.png?alt=media&token=55dd8146-cb7e-4729-a577-e4b8a315c91d,1,,,,,,
315215428,v2,,Cross Training,America/Bahia,,53,2025-08-15T23:45:41.080328Z,1.33291375,,2025-08-15T23:45:41.080328Z,303,"""0.5585""",3198993,1177597,2025-08-14T22:37:41.000000Z,140670199,,https://firebasestorage.googleapis.com/v0/b/gymrats-1549569453212.appspot.com/o/fst.png?alt=media&token=55dd8146-cb7e-4729-a577-e4b8a315c91d,1,,,,,,
315215431,v2,,Cross Training,America/Bahia,,45,2025-08-15T23:45:41.106061Z,1.1446358333333333,,2025-08-15T23:45:41.106061Z,300,"""1.0113""",2747126,1177597,2025-08-15T22:46:54.000000Z,140670200,,https://firebasestorage.googleapis.com/v0/b/gymrats-1549569453212.appspot.com/o/fst.png?alt=media&token=55dd8146-cb7e-4729-a577-e4b8a315c91d,1,,,,,,
315217548,v2,,15/08 ✅️,America/Sao_Paulo,,46,2025-08-15T23:47:39.632850Z,1.1625,,2025-08-15T23:47:39.632850Z,303,,2790000,4640490,2025-08-15T22:55:00.000000Z,140671138,,https://cdn.gymrats.app/7cb6872b-3654-480f-9415-64370224e21f.jpg,1,,,,,,
315259463,v2,Ombreira!,30/60,America/Bahia,,49,2025-08-16T00:27:01.513158Z,1.2270833333333333,,2025-08-16T00:26:40.687563Z,,,2945000,4626581,2025-08-16T00:25:00.000000Z,140689816,,https://cdn.gymrats.app/ab7a0edb-35c2-4a64-932b-5601a719a5cd.jpg,1,,,,,,
315296456,v2,,🥲,America/Bahia,,40,2025-08-16T01:07:31.728419Z,1.0020833333333334,,2025-08-16T01:07:31.728419Z,,,2405000,4624187,2025-08-16T01:07:00.000000Z,140706295,,https://cdn.gymrats.app/d9e7bf3f-40fc-4096-af69-efe428e63af1.jpg,1,,,,,,
315320136,v2,,Só Deus sabe o esforço de hj ,America/Bahia,,68,2025-08-16T01:40:48.133611Z,1.70634875,,2025-08-16T01:40:48.133611Z,276,,4095237,288715,2025-08-15T23:49:28.000000Z,140716847,,https://cdn.gymrats.app/19dcf2da-329c-4166-9e5d-ac6b87a5a4c6.jpg,1,,,,,,
315321039,v2,,"Em casa mesmo, por pura obrigação 🙏🏼",America/Bahia,,40,2025-08-16T01:43:29.409787Z,1.0064945833333332,,2025-08-16T01:42:29.514129Z,229,,2415587,1644752,2025-08-16T01:02:02.000000Z,140717257,,https://cdn.gymrats.app/d6751a4f-a457-4dc4-8591-a1fc3241ac27.jpg,1,,,,,,
315329374,v2,,Dia 24,America/Bahia,,40,2025-08-16T02:03:47.716087Z,1.0016666666666667,,2025-08-16T01:56:17.169187Z,,,2404000,1641124,2025-08-15T22:07:00.000000Z,140720948,,https://cdn.gymrats.app/246e69fb-ad6d-4e2a-8368-1ead837b4e7c.jpg,1,,,,,,
315397915,v2,,Dia 25,America/Bahia,,107,2025-08-16T11:00:01.718516Z,2.68391375,,2025-08-16T10:59:37.456737Z,1429,"""9.9566""",6441393,1641124,2025-08-16T08:31:23.000000Z,140751859,,https://cdn.gymrats.app/93d28485-d507-4f53-a8df-a2de45e57b21.jpg,1,,,,,,
315400613,v2,,🏊🏼‍♀️,America/Bahia,,,2025-08-16T11:06:47.049461Z,,,2025-08-16T11:06:47.049461Z,,,,4441412,2025-08-16T10:05:00.000000Z,140753078,,https://cdn.gymrats.app/e6a28c7a-4bb3-4be2-936e-0bc19d0452d1.jpg,1,,,,,,
315417784,v2,,Fartlek na chuva,America/Bahia,,116,2025-08-16T11:45:54.357663Z,2.9191666666666665,17019,2025-08-16T11:45:54.357663Z,1456,"""10.430201346126363""",7006000,193425,2025-08-16T09:23:19.000000Z,140760786,,https://cdn.gymrats.app/5fff1cf4-b2dd-4ede-9c51-882addc52984.jpg,1,,,,,,
315451452,v2,,Cardio,,,43,2025-08-16T12:45:47.045535Z,1.08375,,2025-08-16T12:36:06.855112Z,350,,2601000,4626331,2025-08-16T11:52:21.000000Z,140775730,,https://cdn.gymrats.app/d9361870-8b04-4fe2-ae37-239f61bfdecf.jpg,1,,,,,,
315514519,v2,,Sabadou,America/Bahia,,73,2025-08-16T13:43:39.093031Z,1.825,,2025-08-16T13:43:39.093031Z,,,4380000,900220,2025-08-16T13:43:00.000000Z,140803642,,https://cdn.gymrats.app/20b5b317-fe63-4dbe-a447-8bc92981a382.jpg,1,,,,,,
315556287,v2,,Dia quanto?,America/Bahia,,62,2025-08-16T14:18:52.258281Z,1.5500462499999998,,2025-08-16T14:18:52.258281Z,463,,3720111,4629792,2025-08-16T12:35:00.000000Z,140821967,,https://cdn.gymrats.app/3c249f87-3b6e-49a7-b6e2-862a6e993d5c.jpg,1,,,,,,
315613707,v2,,Caminhada estudando espanhol 😂,America/Bahia,,40,2025-08-16T15:05:22.378893Z,1.0025,,2025-08-16T15:05:22.378893Z,,,2406000,4624187,2025-08-16T15:05:00.000000Z,140847143,,https://cdn.gymrats.app/a8661a76-2e2a-441b-b644-c51bffa68635.jpg,1,,,,,,
315613760,v2,,Tá pago ,America/Bahia,,69,2025-08-16T15:05:24.167143Z,1.7258391666666668,,2025-08-16T15:05:24.167143Z,657,,4142014,288715,2025-08-16T13:55:44.000000Z,140847167,,https://cdn.gymrats.app/5b19e27c-0437-469f-978c-ffd7593440cd.jpg,1,,,,,,
315626007,v2,,Dia 31,America/Sao_Paulo,,45,2025-08-16T15:15:39.662820Z,1.1283333333333334,,2025-08-16T15:15:39.662820Z,387,"""9.32056788356001""",2708000,4630016,2025-08-16T15:14:27.520940Z,140852494,,https://cdn.gymrats.app/c8c97318-0429-4408-b248-af3710a7b2e0.jpg,1,,,,,,
315627900,v2,,Other,America/Bahia,,55,2025-08-16T15:17:19.661233Z,1.3779166666666667,,2025-08-16T15:17:19.661233Z,340,,3307000,512030,2025-08-16T14:21:25.000000Z,140853319,,https://firebasestorage.googleapis.com/v0/b/gymrats-1549569453212.appspot.com/o/other.png?alt=media&token=75b4cbf1-6eff-41fa-b86b-7ac8044b381f,1,,,,,,
315691089,v2,,🫰🏻,America/Bahia,,60,2025-08-16T16:15:45.232297Z,1.5,,2025-08-16T16:15:45.232297Z,,,3600000,4651194,2025-08-16T16:15:00.000000Z,140880925,,https://cdn.gymrats.app/025d3baf-52ac-4e43-a9f4-c74370cd42d2.jpg,1,,,,,,
315754117,v2,,Bike,America/Sao_Paulo,,62,2025-08-16T17:36:40.214467Z,1.55,,2025-08-16T17:36:40.214467Z,,"""3.1068559611866697""",3720000,4626095,2025-08-16T13:05:00.000000Z,140908434,,https://cdn.gymrats.app/c9d42c47-8172-4f89-9481-cdefa4215bf6.jpg,1,,,,,,
315805919,v2,,+1,America/Bahia,,88,2025-08-16T19:01:24.534558Z,2.2,,2025-08-16T19:01:24.534558Z,,,5280000,698095,2025-08-16T19:00:00.000000Z,140931103,,https://cdn.gymrats.app/df375e38-9ee2-4412-852d-05f72bcc1d41.jpg,1,,,,,,
315881294,v2,"Strava me fez andar, mesmo parado. Reflexivo",Elíptico ✅️,America/Sao_Paulo,,41,2025-08-16T21:03:59.496060Z,1.0266666666666668,,2025-08-16T21:03:59.496060Z,,,2464000,370237,2025-08-16T21:00:05.992668Z,140964349,,https://cdn.gymrats.app/48170263-23f7-4459-b8d4-68b451320351.jpg,1,,,,,,
315909202,v2,Treino,+1,America/Sao_Paulo,"{""id"":789755,""updated_at"":""2025-08-16T21:52:52"",""created_at"":""2025-08-16T21:52:52"",""workout_id"":315909202,""location_latitude"":""-12.939714"",""location_longitude"":""-38.4326905""}",64,2025-08-18T16:25:38.193718Z,1.6,,2025-08-16T21:52:52.676088Z,,"""3.933279646862324""",3840000,4629072,2025-08-16T20:25:00.000000Z,140976729,,https://cdn.gymrats.app/146437b9-605b-4d4d-aadf-db37ed3c92fc.jpg,0,,,,,,8aa60e4c-62d9-4ca6-949b-f9425eb35ecc
315912783,v2,,+1,America/Bahia,,45,2025-08-16T21:59:24.925613Z,1.1412499999999999,,2025-08-16T21:59:24.925613Z,,,2739000,4629843,2025-08-16T21:58:00.000000Z,140978322,,https://cdn.gymrats.app/670e9e77-8f44-436e-838b-8651ecce6a6b.jpg,1,,,,,,
315972676,v2,,+1✅,America/Sao_Paulo,,78,2025-08-17T00:15:25.298831Z,1.95,,2025-08-17T00:15:25.298831Z,,,4680000,4562980,2025-08-17T00:14:42.319500Z,141005061,,https://cdn.gymrats.app/0b9789d2-7f3f-4770-81ff-82cba63205c7.jpg,1,,,,,,
315977680,v2,,Running,America/Bahia,,41,2025-08-17T00:29:12.561918Z,1.0254166666666666,,2025-08-17T00:29:12.561918Z,546,"""2.5439""",2461000,4626581,2025-08-16T23:48:02.000000Z,141007318,,https://firebasestorage.googleapis.com/v0/b/gymrats-1549569453212.appspot.com/o/running.png?alt=media&token=a35a174b-d1ce-45fe-a759-c9c39d910762,1,,,,,,
315978083,v2,Treino leve!,31/60,America/Bahia,"{""id"":791269,""updated_at"":""2025-08-17T00:30:22"",""created_at"":""2025-08-17T00:30:22"",""workout_id"":315978083,""location_latitude"":""-12.898032194259407"",""location_longitude"":""-38.34151851854782""}",41,2025-08-17T00:30:44.268892Z,1.0333333333333334,,2025-08-17T00:30:22.568263Z,,,2480000,4626581,2025-08-17T00:29:00.000000Z,141007503,,https://cdn.gymrats.app/e2ebc39b-28f5-42db-b77a-e5304433a4d7.jpg,1,,,,,,
315997602,v2,,NDDI: 31/60 Mais uma. Ufa,America/Bahia,,46,2025-08-17T01:29:27.529244Z,1.15,,2025-08-17T01:29:27.529244Z,,,2760000,4626632,2025-08-17T00:41:00.000000Z,141016317,,https://cdn.gymrats.app/6dfd8681-4573-41da-bf54-17a22f09a93c.jpg,1,,,,,,
315997774,v2,,16/08 ✅️,America/Sao_Paulo,,42,2025-08-17T01:30:02.521156Z,1.0729166666666665,,2025-08-17T01:30:02.521156Z,209,,2575000,4640490,2025-08-17T00:43:00.000000Z,141016394,,https://cdn.gymrats.app/03b3ad9c-1156-47cd-bb29-e064d2946948.jpg,1,,,,,,
316096007,v2,,Salvador Corrida,,,67,2025-08-17T13:12:24.683986Z,1.6841666666666666,11020,2025-08-17T13:01:41.009764Z,764,"""6.214793108247832""",4042000,4626331,2025-08-17T11:53:31.000000Z,141060574,,https://cdn.gymrats.app/5f7a6528-c054-4eb3-98c0-e1ba0bb5ce4c.jpg,1,,,,,,
316121246,v2,,Domingo é dia de hot yoga 🧘‍♀️ ,America/Bahia,"{""id"":794804,""updated_at"":""2025-08-17T13:38:29"",""created_at"":""2025-08-17T13:38:29"",""workout_id"":316121246,""location_latitude"":""-12.982071591553261"",""location_longitude"":""-38.45843922350412""}",50,2025-08-17T13:38:29.065495Z,1.25,,2025-08-17T13:38:29.065495Z,,,3000000,1177597,2025-08-17T12:30:00.000000Z,141071786,,https://cdn.gymrats.app/e18193d6-d7c1-42a6-9052-0c26372cbdca.jpg,1,,,,,,
316143709,v2,,Mais um!!,America/Bahia,,56,2025-08-17T14:05:38.085541Z,1.408555,,2025-08-17T14:05:38.085541Z,400,,3380532,4629792,2025-08-17T13:07:55.000000Z,141081673,,https://cdn.gymrats.app/8e5c0880-98fe-4fc9-b484-0350fd6eb4fa.jpg,1,,,,,,
316167585,v2,,+1,America/Bahia,,64,2025-08-17T14:31:45.183660Z,1.6024999999999998,931,2025-08-17T14:31:45.183660Z,308,,3846000,193425,2025-08-17T13:18:39.000000Z,141092169,,https://cdn.gymrats.app/ca8c6477-b5fe-4781-9812-eeb09e4af596.jpg,1,,,,,,
